Date,Open,High,Low,Close,Adj Close,Volume
2009-01-05,0.550000,0.900000,0.540000,0.850000,0.850000,1653900
2009-01-06,0.810000,0.870000,0.680000,0.780000,0.780000,317900
2009-01-07,0.780000,0.830000,0.660000,0.800000,0.800000,182600
2009-01-08,0.800000,0.800000,0.720000,0.770000,0.770000,168800
2009-01-09,0.750000,0.780000,0.570000,0.660000,0.660000,374000
2009-01-12,0.670000,0.700000,0.640000,0.650000,0.650000,122200
2009-01-13,0.640000,0.670000,0.520000,0.550000,0.550000,242200
2009-01-14,0.580000,0.590000,0.460000,0.480000,0.480000,218100
2009-01-15,0.510000,0.550000,0.450000,0.520000,0.520000,124800
2009-01-16,0.520000,0.580000,0.450000,0.480000,0.480000,363700
2009-01-20,0.470000,0.500000,0.400000,0.400000,0.400000,266100
2009-01-21,0.420000,0.520000,0.400000,0.520000,0.520000,235800
2009-01-22,0.500000,0.550000,0.420000,0.420000,0.420000,199200
2009-01-23,0.420000,0.460000,0.370000,0.380000,0.380000,333000
2009-01-26,0.520000,0.520000,0.380000,0.420000,0.420000,273500
2009-01-27,0.410000,0.420000,0.360000,0.390000,0.390000,242000
2009-01-28,0.400000,0.430000,0.370000,0.430000,0.430000,315100
2009-01-29,0.420000,0.490000,0.400000,0.400000,0.400000,130800
2009-01-30,0.410000,0.460000,0.380000,0.380000,0.380000,82800
2009-02-02,0.380000,0.450000,0.380000,0.430000,0.430000,118700
2009-02-03,0.430000,0.450000,0.390000,0.440000,0.440000,112000
2009-02-04,0.440000,0.440000,0.390000,0.410000,0.410000,82500
2009-02-05,0.410000,0.460000,0.400000,0.460000,0.460000,147900
2009-02-06,0.470000,0.490000,0.450000,0.460000,0.460000,156900
2009-02-09,0.460000,0.460000,0.430000,0.450000,0.450000,51000
2009-02-10,0.460000,0.460000,0.410000,0.410000,0.410000,82700
2009-02-11,0.420000,0.490000,0.410000,0.430000,0.430000,79200
2009-02-12,0.470000,0.470000,0.380000,0.410000,0.410000,99100
2009-02-13,0.420000,0.450000,0.390000,0.400000,0.400000,69700
2009-02-17,0.450000,0.450000,0.330000,0.330000,0.330000,399800
2009-02-18,0.340000,0.390000,0.310000,0.340000,0.340000,173000
2009-02-19,0.340000,0.370000,0.330000,0.330000,0.330000,100800
2009-02-20,0.330000,0.390000,0.300000,0.380000,0.380000,174900
2009-02-23,0.390000,0.400000,0.350000,0.350000,0.350000,102500
2009-02-24,0.350000,0.440000,0.340000,0.430000,0.430000,97600
2009-02-25,0.430000,0.430000,0.340000,0.380000,0.380000,147200
2009-02-26,0.390000,0.390000,0.330000,0.330000,0.330000,96500
2009-02-27,0.340000,0.370000,0.300000,0.300000,0.300000,147700
2009-03-02,0.300000,0.350000,0.270000,0.280000,0.280000,151600
2009-03-03,0.280000,0.350000,0.260000,0.260000,0.260000,119000
2009-03-04,0.280000,0.300000,0.270000,0.290000,0.290000,78000
2009-03-05,0.290000,0.340000,0.290000,0.300000,0.300000,165000
2009-03-06,0.310000,0.350000,0.280000,0.300000,0.300000,65200
2009-03-09,0.300000,0.370000,0.300000,0.360000,0.360000,172400
2009-03-10,0.380000,0.430000,0.330000,0.400000,0.400000,142000
2009-03-11,0.370000,0.430000,0.370000,0.380000,0.380000,78300
2009-03-12,0.370000,0.420000,0.370000,0.400000,0.400000,131300
2009-03-13,0.400000,0.430000,0.380000,0.400000,0.400000,150400
2009-03-16,0.410000,0.500000,0.390000,0.400000,0.400000,138000
2009-03-17,0.260000,0.480000,0.260000,0.450000,0.450000,72000
2009-03-18,0.270000,0.480000,0.270000,0.470000,0.470000,132100
2009-03-19,0.480000,0.480000,0.400000,0.450000,0.450000,173300
2009-03-20,0.460000,0.480000,0.400000,0.470000,0.470000,245100
2009-03-23,0.280000,0.480000,0.280000,0.480000,0.480000,192400
2009-03-24,0.480000,0.500000,0.430000,0.430000,0.430000,78900
2009-03-25,0.440000,0.480000,0.430000,0.460000,0.460000,82300
2009-03-26,0.470000,0.530000,0.470000,0.520000,0.520000,200600
2009-03-27,0.510000,0.510000,0.470000,0.470000,0.470000,69600
2009-03-30,0.450000,0.500000,0.440000,0.450000,0.450000,65400
2009-03-31,0.310000,0.510000,0.310000,0.490000,0.490000,140200
2009-04-01,0.300000,0.640000,0.300000,0.630000,0.630000,183300
2009-04-02,0.430000,0.700000,0.430000,0.550000,0.550000,493000
2009-04-03,0.510000,0.640000,0.510000,0.580000,0.580000,155200
2009-04-06,0.580000,0.640000,0.540000,0.580000,0.580000,140100
2009-04-07,0.570000,0.620000,0.440000,0.480000,0.480000,656400
2009-04-08,0.490000,0.540000,0.440000,0.490000,0.490000,206500
2009-04-09,0.500000,0.540000,0.480000,0.500000,0.500000,482200
2009-04-13,0.360000,0.540000,0.360000,0.500000,0.500000,198300
2009-04-14,0.480000,0.500000,0.440000,0.470000,0.470000,114100
2009-04-15,0.410000,0.510000,0.410000,0.480000,0.480000,157600
2009-04-16,0.430000,0.510000,0.430000,0.510000,0.510000,636400
2009-04-17,0.450000,0.670000,0.450000,0.640000,0.640000,946400
2009-04-20,0.610000,0.620000,0.550000,0.570000,0.570000,185900
2009-04-21,0.570000,0.650000,0.550000,0.650000,0.650000,163800
2009-04-22,0.640000,0.720000,0.630000,0.680000,0.680000,291800
2009-04-23,0.720000,0.760000,0.700000,0.730000,0.730000,349300
2009-04-24,0.730000,1.420000,0.710000,1.130000,1.130000,682400
2009-04-27,1.070000,1.450000,0.950000,1.370000,1.370000,455800
2009-04-28,1.350000,1.470000,1.200000,1.210000,1.210000,227000
2009-04-29,1.220000,1.470000,1.210000,1.380000,1.380000,525200
2009-04-30,1.410000,1.450000,1.200000,1.270000,1.270000,294700
2009-05-01,1.460000,1.460000,1.040000,1.300000,1.300000,309300
2009-05-04,1.370000,1.420000,1.260000,1.390000,1.390000,176000
2009-05-05,1.400000,1.450000,1.260000,1.310000,1.310000,266300
2009-05-06,1.380000,1.380000,1.240000,1.280000,1.280000,162900
2009-05-07,1.200000,1.400000,1.200000,1.290000,1.290000,612300
2009-05-08,1.330000,1.540000,1.240000,1.470000,1.470000,230800
2009-05-11,1.450000,1.480000,1.290000,1.370000,1.370000,227800
2009-05-12,1.340000,1.470000,1.320000,1.350000,1.350000,136800
2009-05-13,1.320000,1.320000,1.200000,1.240000,1.240000,163800
2009-05-14,1.200000,1.380000,1.150000,1.340000,1.340000,820600
2009-05-15,1.340000,1.340000,1.210000,1.250000,1.250000,156900
2009-05-18,1.270000,1.370000,1.200000,1.310000,1.310000,120200
2009-05-19,1.260000,1.340000,1.260000,1.290000,1.290000,84300
2009-05-20,1.310000,1.600000,1.270000,1.320000,1.320000,748000
2009-05-21,1.610000,1.700000,1.390000,1.480000,1.480000,869600
2009-05-22,1.690000,1.950000,1.630000,1.770000,1.770000,955900
2009-05-26,1.910000,1.990000,1.790000,1.950000,1.950000,694700
2009-05-27,2.000000,2.080000,1.810000,1.880000,1.880000,507100
2009-05-28,1.970000,1.970000,1.520000,1.750000,1.750000,653600
2009-05-29,1.750000,1.810000,1.600000,1.750000,1.750000,367100
2009-06-01,1.760000,2.120000,1.760000,2.110000,2.110000,489100
2009-06-02,2.080000,2.200000,1.950000,2.020000,2.020000,367900
2009-06-03,2.040000,2.420000,1.990000,2.410000,2.410000,434500
2009-06-04,2.490000,2.500000,2.000000,2.340000,2.340000,785400
2009-06-05,2.400000,2.560000,2.160000,2.500000,2.500000,571300
2009-06-08,2.530000,2.600000,2.250000,2.340000,2.340000,502100
2009-06-09,2.390000,2.480000,2.270000,2.310000,2.310000,428200
2009-06-10,2.350000,2.440000,2.310000,2.380000,2.380000,304900
2009-06-11,2.400000,2.420000,2.330000,2.350000,2.350000,215900
2009-06-12,2.330000,2.440000,2.250000,2.370000,2.370000,297800
2009-06-15,2.270000,2.390000,2.050000,2.260000,2.260000,419000
2009-06-16,2.300000,2.330000,2.190000,2.200000,2.200000,180300
2009-06-17,2.230000,2.300000,2.030000,2.160000,2.160000,359600
2009-06-18,2.150000,2.300000,2.140000,2.270000,2.270000,298500
2009-06-19,2.310000,2.400000,2.290000,2.400000,2.400000,223900
2009-06-22,2.320000,2.320000,2.090000,2.120000,2.120000,307100
2009-06-23,2.100000,2.290000,1.850000,1.910000,1.910000,344100
2009-06-24,1.890000,2.050000,1.880000,2.030000,2.030000,211900
2009-06-25,2.010000,2.070000,2.010000,2.060000,2.060000,166300
2009-06-26,2.050000,2.210000,1.830000,2.120000,2.120000,6180900
2009-06-29,2.120000,2.270000,1.960000,2.080000,2.080000,815200
2009-06-30,2.100000,2.200000,2.060000,2.190000,2.190000,107900
2009-07-01,2.220000,2.240000,2.150000,2.180000,2.180000,76600
2009-07-02,2.120000,2.120000,1.960000,1.960000,1.960000,144200
2009-07-06,1.950000,2.000000,1.730000,1.790000,1.790000,261600
2009-07-07,1.770000,1.810000,1.630000,1.670000,1.670000,198800
2009-07-08,1.710000,1.760000,1.610000,1.650000,1.650000,105300
2009-07-09,1.650000,1.680000,1.570000,1.610000,1.610000,272600
2009-07-10,1.560000,1.650000,1.550000,1.590000,1.590000,99000
2009-07-13,1.660000,1.700000,1.590000,1.650000,1.650000,116300
2009-07-14,1.690000,1.690000,1.560000,1.630000,1.630000,157700
2009-07-15,1.710000,1.720000,1.600000,1.630000,1.630000,175200
2009-07-16,1.660000,1.680000,1.550000,1.670000,1.670000,108200
2009-07-17,1.650000,1.680000,1.600000,1.630000,1.630000,32300
2009-07-20,1.630000,1.670000,1.510000,1.550000,1.550000,221500
2009-07-21,1.550000,1.800000,1.500000,1.700000,1.700000,396300
2009-07-22,1.710000,2.190000,1.710000,1.980000,1.980000,468400
2009-07-23,1.960000,2.100000,1.960000,1.990000,1.990000,165400
2009-07-24,2.000000,2.050000,1.850000,1.900000,1.900000,248800
2009-07-27,1.940000,2.010000,1.830000,2.000000,2.000000,171000
2009-07-28,1.970000,2.100000,1.800000,2.040000,2.040000,167100
2009-07-29,2.000000,2.080000,1.980000,2.000000,2.000000,109600
2009-07-30,2.060000,2.200000,2.060000,2.100000,2.100000,101300
2009-07-31,2.070000,2.170000,2.000000,2.130000,2.130000,72300
2009-08-03,2.210000,2.360000,2.080000,2.260000,2.260000,183600
2009-08-04,2.280000,2.500000,2.000000,2.300000,2.300000,204500
2009-08-05,2.300000,2.450000,2.170000,2.320000,2.320000,153300
2009-08-06,2.390000,2.410000,2.220000,2.250000,2.250000,107500
2009-08-07,2.340000,2.390000,2.250000,2.280000,2.280000,143800
2009-08-10,2.310000,2.410000,2.280000,2.320000,2.320000,95700
2009-08-11,2.350000,2.410000,2.180000,2.400000,2.400000,120400
2009-08-12,2.360000,2.410000,2.250000,2.350000,2.350000,100400
2009-08-13,2.360000,2.470000,2.260000,2.270000,2.270000,170500
2009-08-14,2.300000,2.420000,2.170000,2.390000,2.390000,67400
2009-08-17,2.290000,2.290000,2.110000,2.200000,2.200000,396100
2009-08-18,2.130000,2.240000,2.080000,2.220000,2.220000,103600
2009-08-19,2.190000,2.230000,2.180000,2.180000,2.180000,10500
2009-08-20,2.130000,2.270000,2.030000,2.250000,2.250000,47400
2009-08-21,2.240000,2.300000,2.210000,2.250000,2.250000,46000
2009-08-24,2.230000,2.250000,2.180000,2.190000,2.190000,58600
2009-08-25,2.530000,3.100000,2.410000,3.100000,3.100000,988000
2009-08-26,3.100000,3.240000,2.680000,3.020000,3.020000,436500
2009-08-27,3.020000,3.550000,2.930000,3.300000,3.300000,517100
2009-08-28,3.300000,3.350000,3.100000,3.280000,3.280000,146100
2009-08-31,3.270000,3.400000,3.010000,3.070000,3.070000,259400
2009-09-01,3.090000,3.240000,2.930000,2.990000,2.990000,229300
2009-09-02,2.990000,2.990000,2.850000,2.930000,2.930000,193500
2009-09-03,3.000000,3.120000,2.980000,2.980000,2.980000,70700
2009-09-04,3.030000,3.300000,3.030000,3.130000,3.130000,73300
2009-09-08,3.180000,3.210000,3.110000,3.180000,3.180000,94100
2009-09-09,3.180000,3.200000,3.040000,3.140000,3.140000,84400
2009-09-10,3.100000,3.220000,3.050000,3.100000,3.100000,60100
2009-09-11,3.140000,3.270000,3.090000,3.250000,3.250000,97300
2009-09-14,3.220000,3.450000,3.200000,3.450000,3.450000,129900
2009-09-15,3.400000,3.530000,3.330000,3.490000,3.490000,149400
2009-09-16,3.500000,3.640000,3.440000,3.640000,3.640000,82500
2009-09-17,3.590000,3.710000,3.510000,3.610000,3.610000,91600
2009-09-18,3.620000,3.780000,3.510000,3.720000,3.720000,198600
2009-09-21,3.640000,3.770000,3.550000,3.620000,3.620000,116200
2009-09-22,3.650000,3.700000,3.570000,3.630000,3.630000,47100
2009-09-23,3.620000,3.620000,3.390000,3.470000,3.470000,104600
2009-09-24,3.460000,3.490000,3.240000,3.340000,3.340000,381300
2009-09-25,3.290000,3.470000,3.290000,3.440000,3.440000,56700
2009-09-28,3.440000,3.480000,3.360000,3.460000,3.460000,35600
2009-09-29,3.420000,3.540000,3.370000,3.510000,3.510000,139000
2009-09-30,3.540000,3.550000,3.390000,3.440000,3.440000,31600
2009-10-01,3.400000,3.410000,3.210000,3.240000,3.240000,118800
2009-10-02,3.190000,3.250000,3.040000,3.050000,3.050000,78600
2009-10-05,3.000000,3.180000,3.000000,3.140000,3.140000,31100
2009-10-06,3.250000,3.250000,3.040000,3.050000,3.050000,56500
2009-10-07,3.060000,3.100000,3.000000,3.100000,3.100000,36600
2009-10-08,3.100000,3.220000,3.100000,3.200000,3.200000,36300
2009-10-09,3.160000,3.290000,3.160000,3.230000,3.230000,86000
2009-10-12,3.240000,3.260000,3.160000,3.170000,3.170000,30900
2009-10-13,3.150000,3.150000,2.970000,3.030000,3.030000,97500
2009-10-14,3.120000,3.140000,2.980000,3.020000,3.020000,352100
2009-10-15,3.010000,3.140000,2.960000,3.140000,3.140000,152500
2009-10-16,3.100000,3.100000,2.870000,2.890000,2.890000,272700
2009-10-19,2.890000,3.050000,2.870000,2.960000,2.960000,471600
2009-10-20,2.960000,3.010000,2.800000,2.910000,2.910000,250600
2009-10-21,2.870000,2.910000,2.810000,2.810000,2.810000,185400
2009-10-22,2.810000,3.080000,2.810000,3.080000,3.080000,189500
2009-10-23,3.120000,3.170000,2.900000,2.910000,2.910000,124800
2009-10-26,3.020000,3.100000,2.780000,2.920000,2.920000,217900
2009-10-27,2.950000,3.060000,2.540000,2.600000,2.600000,589900
2009-10-28,2.600000,2.600000,2.250000,2.340000,2.340000,522300
2009-10-29,2.440000,2.710000,2.380000,2.620000,2.620000,221400
2009-10-30,2.650000,2.750000,2.430000,2.510000,2.510000,207400
2009-11-02,2.460000,2.470000,2.300000,2.320000,2.320000,498400
2009-11-03,2.350000,2.410000,2.240000,2.310000,2.310000,204800
2009-11-04,2.400000,2.400000,2.120000,2.200000,2.200000,558400
2009-11-05,2.250000,2.590000,2.080000,2.570000,2.570000,1348300
2009-11-06,2.480000,2.770000,2.390000,2.660000,2.660000,275700
2009-11-09,2.750000,2.860000,2.720000,2.820000,2.820000,220800
2009-11-10,2.820000,2.880000,2.730000,2.750000,2.750000,171100
2009-11-11,2.740000,2.770000,2.600000,2.680000,2.680000,125700
2009-11-12,2.730000,2.750000,2.600000,2.670000,2.670000,144300
2009-11-13,2.470000,2.740000,2.470000,2.740000,2.740000,461400
2009-11-16,2.730000,2.870000,2.670000,2.820000,2.820000,130000
2009-11-17,2.770000,2.850000,2.680000,2.720000,2.720000,169200
2009-11-18,2.740000,2.800000,2.680000,2.790000,2.790000,106100
2009-11-19,2.660000,2.710000,2.290000,2.640000,2.640000,563000
2009-11-20,2.620000,2.630000,2.290000,2.550000,2.550000,419900
2009-11-23,2.580000,2.670000,2.560000,2.620000,2.620000,181400
2009-11-24,2.570000,2.610000,2.440000,2.570000,2.570000,241400
2009-11-25,2.540000,2.560000,2.490000,2.530000,2.530000,80000
2009-11-27,2.400000,2.570000,2.400000,2.500000,2.500000,22700
2009-11-30,2.500000,2.610000,2.400000,2.610000,2.610000,200200
2009-12-01,2.600000,2.740000,2.500000,2.690000,2.690000,135400
2009-12-02,2.670000,2.700000,2.560000,2.620000,2.620000,79500
2009-12-03,2.600000,2.650000,2.380000,2.410000,2.410000,280600
2009-12-04,2.440000,2.470000,2.260000,2.350000,2.350000,160000
2009-12-07,2.300000,2.430000,2.200000,2.300000,2.300000,86700
2009-12-08,2.260000,2.300000,2.170000,2.290000,2.290000,457900
2009-12-09,2.310000,2.310000,2.200000,2.270000,2.270000,124200
2009-12-10,2.340000,2.380000,2.290000,2.300000,2.300000,77100
2009-12-11,2.300000,2.300000,2.170000,2.190000,2.190000,124500
2009-12-14,2.260000,2.260000,2.150000,2.240000,2.240000,229500
2009-12-15,2.260000,2.290000,2.230000,2.260000,2.260000,49100
2009-12-16,2.270000,2.430000,2.270000,2.370000,2.370000,350900
2009-12-17,2.340000,2.450000,2.300000,2.450000,2.450000,182700
2009-12-18,2.450000,2.450000,2.410000,2.450000,2.450000,128100
2009-12-21,2.450000,2.450000,2.330000,2.420000,2.420000,44200
2009-12-22,2.410000,2.470000,2.400000,2.470000,2.470000,39600
2009-12-23,2.440000,2.640000,2.430000,2.620000,2.620000,56600
2009-12-24,2.580000,2.580000,2.410000,2.510000,2.510000,31900
2009-12-28,2.480000,2.520000,2.370000,2.430000,2.430000,54100
2009-12-29,2.420000,2.420000,2.250000,2.340000,2.340000,76800
2009-12-30,2.340000,2.370000,2.260000,2.340000,2.340000,106400
2009-12-31,2.320000,2.360000,2.280000,2.330000,2.330000,161200
2010-01-04,2.350000,2.370000,2.300000,2.300000,2.300000,143100
2010-01-05,2.300000,2.320000,2.230000,2.310000,2.310000,215000
2010-01-06,2.280000,2.640000,2.200000,2.300000,2.300000,793000
2010-01-07,2.290000,2.310000,2.200000,2.290000,2.290000,239900
2010-01-08,2.390000,2.920000,2.320000,2.800000,2.800000,923100
2010-01-11,2.690000,3.200000,2.690000,3.080000,3.080000,366500
2010-01-12,3.000000,3.130000,2.870000,2.870000,2.870000,125800
2010-01-13,2.920000,3.220000,2.920000,3.150000,3.150000,296600
2010-01-14,3.150000,3.190000,2.990000,3.180000,3.180000,218500
2010-01-15,3.140000,3.140000,3.030000,3.130000,3.130000,104400
2010-01-19,3.110000,3.250000,3.060000,3.230000,3.230000,142500
2010-01-20,3.140000,3.260000,3.060000,3.160000,3.160000,126300
2010-01-21,3.200000,3.200000,3.000000,3.040000,3.040000,55600
2010-01-22,3.030000,3.180000,2.930000,2.980000,2.980000,35200
2010-01-25,3.030000,3.030000,2.820000,2.880000,2.880000,132400
2010-01-26,2.880000,2.900000,2.790000,2.790000,2.790000,124000
2010-01-27,2.780000,2.880000,2.770000,2.790000,2.790000,47700
2010-01-28,2.780000,2.900000,2.760000,2.790000,2.790000,60900
2010-01-29,2.840000,2.950000,2.760000,2.800000,2.800000,91800
2010-02-01,2.870000,2.950000,2.870000,2.870000,2.870000,36700
2010-02-02,2.890000,3.130000,2.890000,3.110000,3.110000,68600
2010-02-03,3.030000,3.130000,2.940000,3.130000,3.130000,109800
2010-02-04,3.050000,3.050000,2.930000,2.950000,2.950000,124100
2010-02-05,2.930000,2.970000,2.890000,2.970000,2.970000,43800
2010-02-08,2.960000,3.000000,2.900000,2.970000,2.970000,58000
2010-02-09,3.000000,3.000000,2.890000,3.000000,3.000000,32700
2010-02-10,2.990000,3.010000,2.920000,2.970000,2.970000,57300
2010-02-11,2.880000,3.140000,2.850000,3.110000,3.110000,68600
2010-02-12,3.050000,3.230000,3.020000,3.230000,3.230000,52300
2010-02-16,3.250000,3.260000,3.120000,3.200000,3.200000,45200
2010-02-17,3.200000,3.210000,3.080000,3.170000,3.170000,60900
2010-02-18,3.140000,3.240000,3.040000,3.230000,3.230000,333400
2010-02-19,3.200000,3.240000,3.140000,3.180000,3.180000,22400
2010-02-22,3.250000,3.300000,3.180000,3.230000,3.230000,68700
2010-02-23,3.220000,3.220000,3.000000,3.220000,3.220000,138100
2010-02-24,3.240000,3.250000,3.100000,3.190000,3.190000,183200
2010-02-25,3.130000,3.220000,3.020000,3.200000,3.200000,59100
2010-02-26,3.200000,3.230000,3.080000,3.080000,3.080000,112300
2010-03-01,3.150000,3.480000,3.150000,3.350000,3.350000,151800
2010-03-02,3.420000,3.630000,3.400000,3.570000,3.570000,159000
2010-03-03,3.590000,3.600000,3.440000,3.490000,3.490000,84400
2010-03-04,3.500000,3.500000,3.380000,3.500000,3.500000,43300
2010-03-05,3.520000,3.780000,3.490000,3.670000,3.670000,406900
2010-03-08,3.990000,4.200000,3.390000,3.780000,3.780000,486600
2010-03-09,3.780000,4.060000,3.780000,4.000000,4.000000,197400
2010-03-10,3.980000,4.040000,3.800000,3.940000,3.940000,153500
2010-03-11,3.940000,4.000000,3.830000,3.960000,3.960000,37700
2010-03-12,3.940000,3.940000,3.610000,3.640000,3.640000,154300
2010-03-15,3.580000,3.700000,3.530000,3.600000,3.600000,83500
2010-03-16,3.600000,3.710000,3.580000,3.680000,3.680000,88400
2010-03-17,3.720000,3.980000,3.690000,3.910000,3.910000,187900
2010-03-18,3.960000,4.190000,3.510000,3.570000,3.570000,331200
2010-03-19,3.580000,3.690000,3.010000,3.200000,3.200000,717000
2010-03-22,3.210000,3.490000,3.160000,3.440000,3.440000,496900
2010-03-23,3.410000,3.800000,3.400000,3.720000,3.720000,155300
2010-03-24,3.580000,3.830000,3.580000,3.800000,3.800000,194300
2010-03-25,3.860000,3.940000,3.550000,3.600000,3.600000,268000
2010-03-26,3.650000,3.730000,3.510000,3.690000,3.690000,137600
2010-03-29,3.780000,3.830000,3.650000,3.680000,3.680000,101200
2010-03-30,3.680000,3.800000,3.600000,3.800000,3.800000,80500
2010-03-31,3.700000,3.870000,3.700000,3.860000,3.860000,120800
2010-04-01,3.850000,3.900000,3.780000,3.890000,3.890000,77800
2010-04-05,3.890000,3.910000,3.780000,3.790000,3.790000,202500
2010-04-06,3.750000,3.810000,3.640000,3.790000,3.790000,111800
2010-04-07,3.720000,3.830000,3.720000,3.750000,3.750000,74200
2010-04-08,3.690000,3.820000,3.600000,3.750000,3.750000,65100
2010-04-09,3.790000,3.870000,3.670000,3.810000,3.810000,43300
2010-04-12,3.790000,3.880000,3.680000,3.800000,3.800000,90300
2010-04-13,3.750000,3.800000,3.670000,3.780000,3.780000,60400
2010-04-14,3.850000,3.880000,3.780000,3.830000,3.830000,127700
2010-04-15,3.790000,3.860000,3.660000,3.800000,3.800000,244200
2010-04-16,3.790000,3.870000,3.600000,3.800000,3.800000,184000
2010-04-19,3.800000,3.880000,3.700000,3.860000,3.860000,146000
2010-04-20,3.870000,3.890000,3.810000,3.880000,3.880000,96400
2010-04-21,3.880000,4.070000,3.730000,3.730000,3.730000,167700
2010-04-22,3.680000,4.020000,3.640000,4.000000,4.000000,656200
2010-04-23,3.980000,4.330000,3.940000,4.310000,4.310000,434500
2010-04-26,4.280000,4.490000,4.220000,4.490000,4.490000,296100
2010-04-27,4.410000,4.420000,4.180000,4.240000,4.240000,723800
2010-04-28,4.270000,4.390000,3.910000,4.170000,4.170000,712000
2010-04-29,4.250000,4.290000,4.120000,4.250000,4.250000,115900
2010-04-30,4.240000,4.340000,4.020000,4.090000,4.090000,123400
2010-05-03,4.120000,4.280000,4.100000,4.240000,4.240000,167100
2010-05-04,4.170000,4.220000,3.980000,4.180000,4.180000,92900
2010-05-05,4.100000,4.290000,4.060000,4.190000,4.190000,255000
2010-05-06,4.100000,4.170000,3.470000,3.920000,3.920000,368800
2010-05-07,3.950000,4.020000,3.510000,3.560000,3.560000,132400
2010-05-10,4.080000,4.090000,3.730000,3.800000,3.800000,226500
2010-05-11,3.750000,4.100000,3.570000,4.020000,4.020000,214800
2010-05-12,4.020000,4.150000,3.910000,4.100000,4.100000,176600
2010-05-13,4.110000,4.150000,4.030000,4.040000,4.040000,87000
2010-05-14,3.960000,4.050000,3.720000,3.880000,3.880000,106300
2010-05-17,3.900000,3.950000,3.760000,3.950000,3.950000,61900
2010-05-18,4.070000,4.070000,3.800000,3.840000,3.840000,80900
2010-05-19,3.820000,3.820000,3.470000,3.540000,3.540000,181100
2010-05-20,3.600000,3.810000,3.500000,3.610000,3.610000,189300
2010-05-21,3.610000,3.750000,3.530000,3.700000,3.700000,143700
2010-05-24,3.660000,3.800000,3.560000,3.700000,3.700000,144800
2010-05-25,3.520000,3.660000,3.400000,3.550000,3.550000,290000
2010-05-26,3.500000,3.850000,3.500000,3.750000,3.750000,149900
2010-05-27,3.900000,3.900000,3.590000,3.730000,3.730000,414400
2010-05-28,3.720000,3.770000,3.610000,3.750000,3.750000,101700
2010-06-01,3.660000,3.750000,3.460000,3.510000,3.510000,126400
2010-06-02,3.510000,3.560000,3.460000,3.520000,3.520000,104500
2010-06-03,3.510000,3.620000,3.400000,3.540000,3.540000,65000
2010-06-04,3.360000,3.510000,3.360000,3.400000,3.400000,93000
2010-06-07,3.460000,3.540000,3.160000,3.190000,3.190000,96000
2010-06-08,3.130000,3.400000,3.060000,3.270000,3.270000,113600
2010-06-09,3.380000,3.510000,3.250000,3.370000,3.370000,65400
2010-06-10,3.470000,3.480000,3.150000,3.410000,3.410000,150700
2010-06-11,3.400000,3.500000,3.290000,3.400000,3.400000,106600
2010-06-14,3.430000,3.530000,3.370000,3.480000,3.480000,74400
2010-06-15,3.490000,3.510000,3.370000,3.500000,3.500000,148700
2010-06-16,3.500000,3.510000,3.330000,3.420000,3.420000,142900
2010-06-17,3.410000,3.500000,3.360000,3.470000,3.470000,67600
